출판사,학년도,학교급명,시도코드,시도명,시도교육청,지역,총판,시도교육청수식,교육첨오코드,교육청명,교육지원청,교육청명가공,교육지원청수식,학교코드,정보공시학교코드,학교명,학교명 수식,학교급,교육과정,교지명,도서코드,교과군,과목명,정가,부수,금액
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 영통구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,10,S090004902,매탄고,매탄고등학교,고등일반,2015,교과서,13165,체육,스포츠 생활,8000,302,2416000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 영통구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,10,S090004902,매탄고,매탄고등학교,고등일반,2015,지도서,13165,체육,스포츠 생활,59000,1,59000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 영통구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,10,S090004902,매탄고,매탄고등학교,고등일반,2015,교과서,13173,체육,체육 탐구,8500,32,272000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 영통구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,10,S090004902,매탄고,매탄고등학교,고등일반,2015,지도서,13173,체육,체육 탐구,45000,1,45000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 영통구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,10,S090004902,매탄고,매탄고등학교,고등일반,2015,교과서,13599,교양,진로와 직업,8200,345,2829000
씨마스,2023,중학교,10,충청북도,충청북도교육청,충청북도 단양군,이문서점,충청북도교육청,1011,단양,충청북도단양교육지원청,단양,충청북도단양교육지원청,5,S110000354,매포,매포중학교,중학교,2015,교과서,11644,정보,정보,7000,31,217000
씨마스,2023,중학교,10,충청북도,충청북도교육청,충청북도 단양군,이문서점,충청북도교육청,1011,단양,충청북도단양교육지원청,단양,충청북도단양교육지원청,5,S110000354,매포,매포중학교,중학교,2015,교과서,11913,진로·보건,진로와 직업,7000,31,217000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 팔달구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,11,S090000552,매향여정보,매향여자정보고등학교,고등전문,2015,교과서,15524,경영·금융,상업 경제,9960,107,1065720
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 팔달구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,11,S090000552,매향여정보,매향여자정보고등학교,고등전문,2015,교과서,15550,경영·금융,사무 관리,9500,242,2299000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 팔달구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,11,S090000552,매향여정보,매향여자정보고등학교,고등전문,2015,교과서,15585,경영·금융,기업 자원 통합 관리,9900,122,1207800
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 팔달구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,11,S090000552,매향여정보,매향여자정보고등학교,고등전문,2015,교과서,15665,경영·금융,창업 일반,9000,76,684000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 팔달구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,11,S090000552,매향여정보,매향여자정보고등학교,고등전문,2015,교과서,15693,보건⋅복지,인간 발달,9000,29,261000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 수원시 팔달구,이상서적,경기도교육청,801,수원,경기도수원교육지원청,수원,경기도수원교육지원청,11,S090000552,매향여정보,매향여자정보고등학교,고등전문,2015,교과서,15874,문화·예술·디자인·방송,컴퓨터 그래픽,10080,49,493920
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,교과서,13032,수학,경제 수학,9500,68,646000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,지도서,13032,수학,경제 수학,98000,2,196000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,교과서,13082,사회(역사/도덕),사회문제 탐구,8500,177,1504500
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,지도서,13082,사회(역사/도덕),사회문제 탐구,105000,3,315000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,교과서,13102,과학,과학사,9800,112,1097600
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,지도서,13102,과학,과학사,80000,2,160000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,교과서,13272,정보,정보,8600,335,2881000
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,교과서,17436,정보,인공지능 기초,12100,192,2323200
씨마스,2023,고등학교,8,경기도,경기도교육청,경기도 오산시,새로이교육,경기도교육청,811,화성오산,경기도화성오산교육지원청,화성오산,경기도화성오산교육지원청,28,S090006701,매홀고,매홀고등학교,고등일반,2015,지도서,17436,정보,인공지능 기초,84000,2,168000
씨마스,2023,고등학교,1,서울특별시,서울특별시교육청,서울특별시 중랑구,문형서적,서울특별시교육청,101,서울동부,서울특별시동부교육지원청,동부,서울특별시동부교육지원청,5,S010000430,면목고,면목고등학교,고등일반,2015,교과서,13523,한문,한문Ⅰ,7800,11,85800
씨마스,2023,고등학교,15,경상남도,경상남도교육청,경상남도 창원시 의창구,남도서적,경상남도교육청,1503,창원,경상남도창원교육지원청,창원,경상남도창원교육지원청,7,S160003230,명곡고,창원명곡고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,62,607600
씨마스,2023,고등학교,15,경상남도,경상남도교육청,경상남도 창원시 의창구,남도서적,경상남도교육청,1503,창원,경상남도창원교육지원청,창원,경상남도창원교육지원청,7,S160003230,명곡고,창원명곡고등학교,고등일반,2015,교과서,13165,체육,스포츠 생활,8000,161,1288000
씨마스,2023,고등학교,15,경상남도,경상남도교육청,경상남도 창원시 의창구,남도서적,경상남도교육청,1503,창원,경상남도창원교육지원청,창원,경상남도창원교육지원청,7,S160003230,명곡고,창원명곡고등학교,고등일반,2015,교과서,13235,예술(미술),미술 창작,7500,107,802500
씨마스,2023,고등학교,15,경상남도,경상남도교육청,경상남도 창원시 의창구,남도서적,경상남도교육청,1503,창원,경상남도창원교육지원청,창원,경상남도창원교육지원청,7,S160003230,명곡고,창원명곡고등학교,고등일반,2015,지도서,13235,예술(미술),미술 창작,45000,1,45000
씨마스,2023,중학교,15,경상남도,경상남도교육청,경상남도 창원시 의창구,남도서적,경상남도교육청,1503,창원,경상남도창원교육지원청,창원,경상남도창원교육지원청,5,S160003263,명곡여중,명곡여자중학교,중학교,2015,교과서,11644,정보,정보,7000,37,259000
씨마스,2023,고등학교,1,서울특별시,서울특별시교육청,서울특별시 강서구,강서도서,서울특별시교육청,109,서울강서양천,서울특별시강서양천교육지원청,강서양천,서울특별시강서양천교육지원청,15,S010000431,명덕고,명덕고등학교,고등일반,2015,교과서,13082,사회(역사/도덕),사회문제 탐구,8500,176,1496000
씨마스,2023,고등학교,1,서울특별시,서울특별시교육청,서울특별시 강서구,강서도서,서울특별시교육청,109,서울강서양천,서울특별시강서양천교육지원청,강서양천,서울특별시강서양천교육지원청,15,S010000431,명덕고,명덕고등학교,고등일반,2015,지도서,13082,사회(역사/도덕),사회문제 탐구,105000,1,105000
씨마스,2023,고등학교,1,서울특별시,서울특별시교육청,서울특별시 강서구,강서도서,서울특별시교육청,109,서울강서양천,서울특별시강서양천교육지원청,강서양천,서울특별시강서양천교육지원청,15,S010000431,명덕고,명덕고등학교,고등일반,2015,교과서,13137,체육,체육,7900,275,2172500
씨마스,2023,고등학교,15,경상남도,경상남도교육청,경상남도 함안군,남도서적,경상남도교육청,1508,함안,경상남도함안교육지원청,함안,경상남도함안교육지원청,3,S160000562,명덕고,명덕고등학교,고등일반,2015,교과서,17436,정보,인공지능 기초,12100,45,544500
씨마스,2023,고등학교,15,경상남도,경상남도교육청,경상남도 함안군,남도서적,경상남도교육청,1508,함안,경상남도함안교육지원청,함안,경상남도함안교육지원청,3,S160000562,명덕고,명덕고등학교,고등일반,2015,교과서,76201,교양,심리학,9700,115,1115500
씨마스,2023,고등학교,1,서울특별시,서울특별시교육청,서울특별시 강서구,강서도서,서울특별시교육청,109,서울강서양천,서울특별시강서양천교육지원청,강서양천,서울특별시강서양천교육지원청,16,S010000432,명덕여고,명덕여자고등학교,고등일반,2015,교과서,17436,정보,인공지능 기초,12100,318,3847800
